title,author,year,publication
Random Grids: Fast Approximate Nearest Neighbors and Range Searching for Image Search,"Aiger Dror , Kokiopoulou Efi , Rivlin Ehud",2013,ICCV2013
Image Guided Depth Upsampling Using Anisotropic Total Generalized Variation,"Ferstl David , Reinbacher Christian , Ranftl Rene , Ruether Matthias , Bischof Horst",2013,ICCV2013
3D Scene Understanding by Voxel-CRF,"Kim Byung-Soo , Kohli Pushmeet , Savarese Silvio",2013,ICCV2013
No Matter Where You Are: Flexible Graph-Guided Multi-task Learning for Multi-view Head Pose Classification under Target Motion,"Yan Yan , Ricci Elisa , Subramanian Ramanathan , Lanz Oswald , Sebe Nicu",2013,ICCV2013
Dynamic Probabilistic Volumetric Models,"Ulusoy Ali Osman , Biris Octavian , Mundy Joseph L.",2013,ICCV2013
Predicting an Object Location Using a Global Image Representation,"Serrano Jose A. Rodriguez , Larlus Diane",2013,ICCV2013
Anchored Neighborhood Regression for Fast Example-Based Super-Resolution,"Timofte Radu , De Smet Vincent , Van Gool Luc",2013,ICCV2013
Robust Object Tracking with Online Multi-lifespan Dictionary Learning,"Xing Junliang , Gao Jin , Li Bing , Hu Weiming , Yan Shuicheng",2013,ICCV2013
Finding the Best from the Second Bests - Inhibiting Subjective Bias in Evaluation of Visual Tracking Algorithms,"Pang Yu , Ling Haibin",2013,ICCV2013
Write a Classifier: Zero-Shot Learning Using Purely Textual Descriptions,"Elhoseiny Mohamed , Saleh Babak , Elgammal Ahmed",2013,ICCV2013
Detecting Dynamic Objects with Multi-view Background Subtraction,"Diaz Raul , Hallman Sam , Fowlkes Charless C.",2013,ICCV2013
Face Recognition via Archetype Hull Ranking,"Xiong Yuanjun , Liu Wei , Zhao Deli , Tang Xiaoou",2013,ICCV2013
Compositional Models for Video Event Detection: A Multiple Kernel Learning Latent Variable Approach,"Vahdat Arash , Cannons Kevin , Mori Greg , Oh Sangmin , Kim Ilseo",2013,ICCV2013
Nested Shape Descriptors,"Byrne Jeffrey , Shi Jianbo",2013,ICCV2013
Coarse-to-Fine Semantic Video Segmentation Using Supervoxel Trees,"Jain Aastha , Chatterjee Shuanak , Vidal Rene",2013,ICCV2013
Local Signal Equalization for Correspondence Matching,"Bradley Derek , Beeler Thabo",2013,ICCV2013
On One-Shot Similarity Kernels: Explicit Feature Maps and Properties,"Zafeiriou Stefanos , Kotsia Irene",2013,ICCV2013
Combining the Right Features for Complex Event Recognition,"Tang Kevin , Yao Bangpeng , Fei-Fei Li , Koller Daphne",2013,ICCV2013
NEIL: Extracting Visual Knowledge from Web Data,"Chen Xinlei , Shrivastava Abhinav , Gupta Abhinav",2013,ICCV2013
Joint Subspace Stabilization for Stereoscopic Video,"Liu Feng , Niu Yuzhen , Jin Hailin",2013,ICCV2013
Learning CRFs for Image Parsing with Adaptive Subgradient Descent,"Zhang Honghui , Wang Jingdong , Tan Ping , Wang Jinglu , Quan Long",2013,ICCV2013
Box in the Box: Joint 3D Layout and Object Reasoning from Single Images,"Schwing Alex,er G. , Fidler Sanja , Pollefeys Marc , Urtasun Raquel",2013,ICCV2013
A Global Linear Method for Camera Pose Registration,"Jiang Nianjuan , Cui Zhaopeng , Tan Ping",2013,ICCV2013
Heterogeneous Image Features Integration via Multi-modal Semi-supervised Learning Model,"Cai Xiao , Nie Feiping , Cai Weidong , Huang Heng",2013,ICCV2013
3DNN: Viewpoint Invariant 3D Geometry Matching for Scene Understanding,"Satkin Scott , Hebert Martial",2013,ICCV2013
Correntropy Induced L2 Graph for Robust Subspace Clustering,"Lu Canyi , Tang Jinhui , Lin Min , Lin Liang , Yan Shuicheng , Lin Zhouchen",2013,ICCV2013
Unsupervised Domain Adaptation by Domain Invariant Projection,"Baktashmotlagh Mahsa , Har,i Mehrtash T. , Lovell Brian C. , Salzmann Mathieu",2013,ICCV2013
Large-Scale Multi-resolution Surface Reconstruction from RGB-D Sequences,"Steinbrucker Frank , Kerl Christian , Cremers Daniel",2013,ICCV2013
Detecting Curved Symmetric Parts Using a Deformable Disc Model,"Lee Tom Sie Ho , Fidler Sanja , Dickinson Sven",2013,ICCV2013
Hierarchical Data-Driven Descent for Efficient Optimal Deformation Estimation,"Tian Yu,ong , Narasimhan Srinivasa G.",2013,ICCV2013
Recognising Human-Object Interaction via Exemplar Based Modelling,"Hu Jian-Fang , Zheng Wei-Shi , Lai Jianhuang , Gong Shaogang , Xiang Tao",2013,ICCV2013
How Do You Tell a Blackbird from a Crow?,"Berg Thomas , Belhumeur Peter N.",2013,ICCV2013
Video Synopsis by Heterogeneous Multi-source Correlation,"Zhu Xiatian , Loy Chen Change , Gong Shaogang",2013,ICCV2013
Semantic Segmentation without Annotating Segments,"Xia Wei , Domokos Csaba , Dong Jian , Cheong Loong-Fah , Yan Shuicheng",2013,ICCV2013
Action Recognition with Actons,"Zhu Jun , Wang Baoyuan , Yang Xiaokang , Zhang Wenjun , Tu Zhuowen",2013,ICCV2013
Exemplar Cut,"Yang Jimei , Tsai Yi-Hsuan , Yang Ming-Hsuan",2013,ICCV2013
Discovering Object Functionality,"Yao Bangpeng , Ma Jiayuan , Fei-Fei Li",2013,ICCV2013
Saliency Detection: A Boolean Map Approach,"Zhang Jianming , Sclaroff Stan",2013,ICCV2013
Active MAP Inference in CRFs for Efficient Semantic Segmentation,"Roig Gemma , Boix Xavier , De Nijs Roderick , Ramos Sebastian , Kuhnlenz Koljia , Van Gool Luc",2013,ICCV2013
PixelTrack: A Fast Adaptive Algorithm for Tracking Non-rigid Objects,"Duffner Stefan , Garcia Christophe",2013,ICCV2013
Class-Specific Simplex-Latent Dirichlet Allocation for Image Classification,"Dixit M,ar , Rasiwasia Nikhil , Vasconcelos Nuno",2013,ICCV2013
BOLD Features to Detect Texture-less Objects,"Tombari Federico , Franchi Aless,ro , Di Stefano Luigi",2013,ICCV2013
Bird Part Localization Using Exemplar-Based Models with Enforced Pose and Subcategory Consistency,"Liu Jiongxin , Belhumeur Peter N.",2013,ICCV2013
Multiple Non-rigid Surface Detection and Registration,"Wu Yi , Ijiri Yoshihisa , Yang Ming-Hsuan",2013,ICCV2013
Drosophila Embryo Stage Annotation Using Label Propagation,"Kazmar Tomas , Kvon Evgeny Z. , Stark Alex,er , Lampert Christoph H.",2013,ICCV2013
Parsing IKEA Objects: Fine Pose Estimation,"Lim Joseph J. , Pirsiavash Hamed , Torralba Antonio",2013,ICCV2013
Corrected-Moment Illuminant Estimation,Finlayson Graham D.,2013,ICCV2013
Group Sparsity and Geometry Constrained Dictionary Learning for Action Recognition from Depth Maps,"Luo Jiajia , Wang Wei , Qi Hairong",2013,ICCV2013
Online Video SEEDS for Temporal Window Objectness,"Van Den Bergh Michael , Roig Gemma , Boix Xavier , Manen Santiago , Van Gool Luc",2013,ICCV2013
Fast Subspace Search via Grassmannian Based Hashing,"Wang Xu , Atev Stefan , Wright John , Lerman Gilad",2013,ICCV2013
Data-Driven 3D Primitives for Single Image Understanding,"Fouhey David F. , Gupta Abhinav , Hebert Martial",2013,ICCV2013
Partial Enumeration and Curvature Regularization,"Olsson Carl , Ulen Johannes , Boykov Yuri , Kolmogorov Vladimir",2013,ICCV2013
Fast Face Detector Training Using Tailored Views,"Scherbaum Kristina , Petterson James , Feris Rogerio S. , Blanz Volker , Seidel Hans-Peter",2013,ICCV2013
Image Retrieval Using Textual Cues,"Mishra An, , Alahari Karteek , Jawahar C.V.",2013,ICCV2013
Fluttering Pattern Generation Using Modified Legendre Sequence for Coded Exposure Imaging,"Jeon Hae-Gon , Lee Joon-Young , Han Yudeog , Kim Seon Joo , Kweon In So",2013,ICCV2013
Prime Object Proposals with Randomized Prim's Algorithm,"Manen Santiago , Guillaumin Matthieu , Van Gool Luc",2013,ICCV2013
Optimization Problems for Fast AAM Fitting in-the-Wild,"Tzimiropoulos Georgios , Pantic Maja",2013,ICCV2013
Semi-supervised Robust Dictionary Learning via Efficient l-Norms Minimization,"Wang Hua , Nie Feiping , Cai Weidong , Huang Heng",2013,ICCV2013
Cosegmentation and Cosketch by Unsupervised Learning,"Dai Jifeng , Wu Ying Nian , Zhou Jie , Zhu Song-Chun",2013,ICCV2013
Joint Learning of Discriminative Prototypes and Large Margin Nearest Neighbor Classifiers,"Kostinger Martin , Wohlhart Paul , Roth Peter M. , Bischof Horst",2013,ICCV2013
Joint Optimization for Consistent Multiple Graph Matching,"Yan Junchi , Tian Yu , Zha Hongyuan , Yang Xiaokang , Zhang Ya , Chu Stephen M.",2013,ICCV2013
Scene Collaging: Analysis and Synthesis of Natural Images with Semantic Layers,"Isola Phillip , Liu Ce",2013,ICCV2013
Quadruplet-Wise Image Similarity Learning,"Law Marc T. , Thome Nicolas , Cord Matthieu",2013,ICCV2013
Facial Action Unit Event Detection by Cascade of Tasks,"Ding Xiaoyu , Chu Wen-Sheng , De La Torre Fern,o , Cohn Jeffery F. , Wang Qiao",2013,ICCV2013
Cascaded Shape Space Pruning for Robust Facial Landmark Detection,"Zhao Xiaowei , Shan Shiguang , Chai Xiujuan , Chen Xilin",2013,ICCV2013
Efficient Higher-Order Clustering on the Grassmann Manifold,"Jain Suraj , Govindu Venu Madhav",2013,ICCV2013
A Scalable Unsupervised Feature Merging Approach to Efficient Dimensionality Reduction of High-Dimensional Visual Data,"Liu Lingqiao , Wang Lei",2013,ICCV2013
Deformable Part Descriptors for Fine-Grained Recognition and Attribute Prediction,"Zhang Ning , Farrell Ryan , I,ola Forrest , Darrell Trevor",2013,ICCV2013
Compensating for Motion during Direct-Global Separation,"Achar Supreeth , Nuske Stephen T. , Narasimhan Srinivasa G.",2013,ICCV2013
Shufflets: Shared Mid-level Parts for Fast Object Detection,Kokkinos Iasonas,2013,ICCV2013
GrabCut in One Cut,"Tang Meng , Gorelick Lena , Veksler Olga , Boykov Yuri",2013,ICCV2013
Coupling Alignments with Recognition for Still-to-Video Face Recognition,"Huang Zhiwu , Zhao Xiaowei , Shan Shiguang , Wang Ruiping , Chen Xilin",2013,ICCV2013
Stacked Predictive Sparse Coding for Classification of Distinct Regions in Tumor Histopathology,"Chang Hang , Zhou Yin , Spellman Paul , Parvin Bahram",2013,ICCV2013
Query-Adaptive Asymmetrical Dissimilarities for Visual Object Retrieval,"Zhu Cai-Zhi , Jegou Herve , Satoh Shin Ichi",2013,ICCV2013
Direct Optimization of Frame-to-Frame Rotation,"Kneip Laurent , Lynen Simon",2013,ICCV2013
"Unsupervised Intrinsic Calibration from a Single Frame Using a ""Plumb-Line"" Approach","Melo R. , Antunes M. , Barreto J.P. , Falcao G. , Goncalves N.",2013,ICCV2013
Weakly Supervised Learning of Image Partitioning Using Decision Trees with Structured Split Criteria,"Straehle Christoph , Koethe Ullrich , Hamprecht Fred A.",2013,ICCV2013
Discriminant Tracking Using Tensor Representation with Semi-supervised Improvement,"Gao Jin , Xing Junliang , Hu Weiming , Maybank Steve",2013,ICCV2013
Adapting Classification Cascades to New Domains,"Jain Vidit , Farfade Sachin Sudhakar",2013,ICCV2013
Collaborative Active Learning of a Kernel Machine Ensemble for Recognition,"Hua Gang , Long Chengjiang , Yang Ming , Gao Yan",2013,ICCV2013
Accurate and Robust 3D Facial Capture Using a Single RGBD Camera,"Chen Yen-Lin , Wu Hsiang-Tao , Shi Fuhao , Tong Xin , Chai Jinxiang",2013,ICCV2013
Domain Adaptive Classification,"Mirrashed Fatemeh , Rastegari Mohammad",2013,ICCV2013
GOSUS: Grassmannian Online Subspace Updates with Structured-Sparsity,"Xu Jia , Ithapu Vamsi K. , Mukherjee Lopamudra , Rehg James M. , Singh Vikas",2013,ICCV2013
"Analysis of Scores, Datasets, and Models in Visual Saliency Prediction","Borji Ali , Tavakoli Hamed R. , Sihite Dicky N. , Itti Laurent",2013,ICCV2013
A Color Constancy Model with Double-Opponency Mechanisms,"Gao Shaobing , Yang Kaifu , Li Chaoyi , Li Yongjie",2013,ICCV2013
Latent Multitask Learning for View-Invariant Action Recognition,"Mahasseni Behrooz , Todorovic Sinisa",2013,ICCV2013
Translating Video Content to Natural Language Descriptions,"Rohrbach Marcus , Qiu Wei , Titov Ivan , Thater Stefan , Pinkal Manfred , Schiele Bernt",2013,ICCV2013
Robust Dictionary Learning by Error Source Decomposition,"Chen Zhuoyuan , Wu Ying",2013,ICCV2013
Accurate Blur Models vs. Image Priors in Single Image Super-resolution,"Efrat Netalee , Glasner Daniel , Apartsin Alex,er , Nadler Boaz , Levin Anat",2013,ICCV2013
Monte Carlo Tree Search for Scheduling Activity Recognition,"Amer Mohamed R. , Todorovic Sinisa , Fern Alan , Zhu Song-Chun",2013,ICCV2013
Multi-stage Contextual Deep Learning for Pedestrian Detection,"Zeng Xingyu , Ouyang Wanli , Wang Xiaogang",2013,ICCV2013
Unbiased Metric Learning: On the Utilization of Multiple Datasets and Web Images for Softening Bias,"Fang Chen , Xu Ye , Rockmore Daniel N.",2013,ICCV2013
Pyramid Coding for Functional Scene Element Recognition in Video Scenes,"Swears Eran , Hoogs Anthony , Boyer Kim",2013,ICCV2013
Fast Object Segmentation in Unconstrained Video,"Papazoglou Anestis , Ferrari Vittorio",2013,ICCV2013
Offline Mobile Instance Retrieval with a Small Memory Footprint,"P,a Jayaguru , Brown Michael S. , Jawahar C.V.",2013,ICCV2013
Contextual Hypergraph Modeling for Salient Object Detection,"Li Xi , Li Yao , Shen Chunhua , Dick Anthony , Van Den Hengel Anton",2013,ICCV2013
Automatic Kronecker Product Model Based Detection of Repeated Patterns in 2D Urban Images,"Liu Juan , Psarakis Emmanouil , Stamos Ioannis",2013,ICCV2013
From Where and How to What We See,"Karthikeyan S. , Jagadeesh Vignesh , Shenoy Renuka , Ecksteinz Miguel , Manjunath B.S.",2013,ICCV2013
Saliency Detection via Absorbing Markov Chain,"Jiang Bowen , Zhang Lihe , Lu Huchuan , Yang Chuan , Yang Ming-Hsuan",2013,ICCV2013
Semantic-Aware Co-indexing for Image Retrieval,"Zhang Shiliang , Yang Ming , Wang Xiaoyu , Lin Yuanqing , Tian Qi",2013,ICCV2013
Stable Hyper-pooling and Query Expansion for Event Detection,"Douze Matthijs , Revaud Jerome , Schmid Cordelia , Jegou Herve",2013,ICCV2013
Predicting Sufficient Annotation Strength for Interactive Foreground Segmentation,"Jain Suyog Dutt , Grauman Kristen",2013,ICCV2013
What is the Most Efficient Way to Select Nearest Neighbor Candidates for Fast Approximate Nearest Neighbor Search?,"Iwamura Masakazu , Sato Tomokazu , Kise Koichi",2013,ICCV2013
Fast High Dimensional Vector Multiplication Face Recognition,"Barkan Oren , Weill Jonathan , Wolf Lior , Aronowitz Hagai",2013,ICCV2013
Group Norm for Learning Structured SVMs with Unstructured Latent Variables,"Chen Daozheng , Batra Dhruv , Freeman William T.",2013,ICCV2013
New Graph Structured Sparsity Model for Multi-label Image Annotations,"Cai Xiao , Nie Feiping , Cai Weidong , Huang Heng",2013,ICCV2013
Real-Time Body Tracking with One Depth Camera and Inertial Sensors,"Helten Thomas , Muller Meinard , Seidel Hans-Peter , Theobalt Christian",2013,ICCV2013
Image Segmentation with Cascaded Hierarchical Models and Logistic Disjunctive Normal Networks,"Seyedhosseini Mojtaba , Sajjadi Mehdi , Tasdizen Tolga",2013,ICCV2013
Low-Rank Sparse Coding for Image Classification,"Zhang Tianzhu , Ghanem Bernard , Liu Si , Xu Changsheng , Ahuja Narendra",2013,ICCV2013
Learning to Rank Using Privileged Information,"Sharmanska Viktoriia , Quadrianto Novi , Lampert Christoph H.",2013,ICCV2013
Extrinsic Camera Calibration without a Direct View Using Spherical Mirror,Agrawal Amit,2013,ICCV2013
Two-Point Gait: Decoupling Gait from Body Shape,"Lombardi Stephen , Nishino Ko , Makihara Yasushi , Yagi Yasushi",2013,ICCV2013
Robust Subspace Clustering via Half-Quadratic Minimization,"Zhang Yingya , Sun Zhenan , He Ran , Tan Tieniu",2013,ICCV2013
Category-Independent Object-Level Saliency Detection,"Jia Yangqing , Han Mei",2013,ICCV2013
A Method of Perceptual-Based Shape Decomposition,"Ma Chang , Dong Zhongqian , Jiang Tingting , Wang Yizhou , Gao Wen",2013,ICCV2013
Bayesian Robust Matrix Factorization for Image and Video Processing,"Wang Naiyan , Yeung Dit-Yan",2013,ICCV2013
Measuring Flow Complexity in Videos,Ali Saad,2013,ICCV2013
DeepFlow: Large Displacement Optical Flow with Deep Matching,"Weinzaepfel Philippe , Revaud Jerome , Harchaoui Zaid , Schmid Cordelia",2013,ICCV2013
The Way They Move: Tracking Multiple Targets with Similar Appearance,"Dicle Caglayan , Camps Octavia I. , Sznaier Mario",2013,ICCV2013
What Do You Do? Occupation Recognition in a Photo via Social Context,"Shao Ming , Li Liangyue , Fu Yun",2013,ICCV2013
Pose Estimation and Segmentation of People in 3D Movies,"Alahari Karteek , Seguin Guillaume , Sivic Josef , Laptev Ivan",2013,ICCV2013
Calibration-Free Gaze Estimation Using Human Gaze Patterns,"Alnajar Fares , Gevers Theo , Valenti Roberto , Ghebreab Sennay",2013,ICCV2013
Lifting 3D Manhattan Lines from a Single Image,"Ramalingam Srikumar , Br, Matthew",2013,ICCV2013
A Framework for Shape Analysis via Hilbert Space Embedding,"Jayasumana Sadeep , Salzmann Mathieu , Li Hongdong , Har,i Mehrtash",2013,ICCV2013
Structured Forests for Fast Edge Detection,"Dollar Piotr , Zitnick C. L.",2013,ICCV2013
Scene Text Localization and Recognition with Oriented Stroke Detection,"Neumann Lukas , Matas Jiri",2013,ICCV2013
CoDeL: A Human Co-detection and Labeling Framework,"Shi Jianping , Liao Renjie , Jia Jiaya",2013,ICCV2013
Exploiting Reflection Change for Automatic Reflection Removal,"Li Yu , Brown Michael S.",2013,ICCV2013
Elastic Net Constraints for Shape Matching,"Rodola Emanuele , Torsello Andrea , Harada Tatsuya , Kuniyoshi Yasuo , Cremers Daniel",2013,ICCV2013
A New Adaptive Segmental Matching Measure for Human Activity Recognition,"Shariat Shahriar , Pavlovic Vladimir",2013,ICCV2013
A Generalized Iterated Shrinkage Algorithm for Non-convex Sparse Coding,"Zuo Wangmeng , Meng Deyu , Zhang Lei , Feng Xiangchu , Zhang David",2013,ICCV2013
Robust Tucker Tensor Decomposition for Effective Image Representation,"Zhang Miao , Ding Chris",2013,ICCV2013
Learning Graphs to Match,"Cho Minsu , Alahari Karteek , Ponce Jean",2013,ICCV2013
SGTD: Structure Gradient and Texture Decorrelating Regularization for Image Decomposition,"Liu Qiegen , Liu Jianbo , Dong Pei , Liang Dong",2013,ICCV2013
Discovering Details and Scene Structure with Hierarchical Iconoid Shift,"Wey, Tobias , Leibe Bastian",2013,ICCV2013
Single-Patch Low-Rank Prior for Non-pointwise Impulse Noise Removal,"Wang Ruixuan , Trucco Emanuele",2013,ICCV2013
Separating Reflective and Fluorescent Components Using High Frequency Illumination in the Spectral Domain,"Fu Ying , Lam Antony , Sato Imari , Okabe Takahiro , Sato Yoichi",2013,ICCV2013
Learning to Predict Gaze in Egocentric Video,"Li Yin , Fathi Alireza , Rehg James M.",2013,ICCV2013
Fine-Grained Categorization by Alignments,"Gavves E. , Fern,o B. , Snoek C.G.M. , Smeulders A.W.M. , Tuytelaars T.",2013,ICCV2013
Symbiotic Segmentation and Part Localization for Fine-Grained Categorization,"Chai Yuning , Lempitsky Victor , Zisserman Andrew",2013,ICCV2013
Learning People Detectors for Tracking in Crowded Scenes,"Tang Siyu , Andriluka Mykhaylo , Milan Anton , Schindler Konrad , Roth Stefan , Schiele Bernt",2013,ICCV2013
SIFTpack: A Compact Representation for Efficient SIFT Matching,"Gilinsky Alex,ra , Manor Lihi Zelnik",2013,ICCV2013
Forward Motion Deblurring,"Zheng Shicheng , Xu Li , Jia Jiaya",2013,ICCV2013
HOGgles: Visualizing Object Detection Features,"Vondrick Carl , Khosla Aditya , Malisiewicz Tomasz , Torralba Antonio",2013,ICCV2013
Pictorial Human Spaces: How Well Do Humans Perceive a 3D Articulated Pose?,"Marinoiu Elisabeta , Papava Dragos , Sminchisescu Cristian",2013,ICCV2013
