title,author,year,publication,citation
Realtime Edge-Based Visual Odometry for a Monocular Camera,"Tarrio Juan Jose , Pedre Sol",2015,ICCV2015,65
Fill and Transfer: A Simple Physics-Based Approach for Containability Reasoning,"Yu Lap-Fai , Duncan Noah , Yeung Sai-Kit",2015,ICCV2015,14
On Linear Structure From Motion for Light Field Cameras,"Johannsen Ole , Sulc Antonin , Goldluecke Bastian",2015,ICCV2015,51
3D Object Reconstruction From Hand-Object Interactions,"Tzionas Dimitrios , Gall Juergen",2015,ICCV2015,1529
Minimal Solvers for 3D Geometry From Satellite Imagery,"Zheng Enliang , Wang Ke , Dunn Enrique , Frahm Jan-Michael",2015,ICCV2015,16
An Efficient Minimal Solution for Multi-Camera Motion,"Ventura Jonathan , Arth Clemens , Lepetit Vincent",2015,ICCV2015,36
"Learning Shape, Motion and Elastic Models in Force Space","Agudo Antonio , Moreno-Noguer Francesc",2015,ICCV2015,29
A Versatile Scene Model With Differentiable Visibility Applied to Generative Pose Estimation,"Rhodin Helge , Robertini Nadia , Richardt Christian , Seidel Hans-Peter , Theobalt Christian",2015,ICCV2015,66
Semantic Pose Using Deep Networks Trained on Synthetic RGB-D,"Papon Jeremie , Schoeler Markus",2015,ICCV2015,74
Exploiting High Level Scene Cues in Stereo Reconstruction,"Hadfield Simon , Bowden Richard",2015,ICCV2015,7
Point Triangulation Through Polyhedron Collapse Using the l[?] Norm,"Donne Simon , Goossens Bart , Philips Wilfried",2015,ICCV2015,5
Optimizing the Viewing Graph for Structure-From-Motion,"Sweeney Chris , Sattler Torsten , Hollerer Tobias , Turk Matthew , Pollefeys Marc",2015,ICCV2015,111
Intrinsic Scene Decomposition From RGB-D images,"Hachama Mohammed , Ghanem Bernard , Wonka Peter",2015,ICCV2015,34
3D Hand Pose Estimation Using Randomized Decision Forest With Segmentation Index Points,"Li Peiyi , Ling Haibin , Li Xi , Liao Chunyuan",2015,ICCV2015,60
Accurate Camera Calibration Robust to Defocus Using a Smartphone,"Ha Hyowon , Bok Yunsu , Joo Kyungdon , Jung Jiyoung , Kweon In So",2015,ICCV2015,23
High Quality Structure From Small Motion for Rolling Shutter Cameras,"Im Sunghoon , Ha Hyowon , Choe Gyeongmin , Jeon Hae-Gon , Joo Kyungdon , Kweon In So",2015,ICCV2015,38
Photogeometric Scene Flow for High-Detail Dynamic 3D Reconstruction,"Gotardo Paulo F. U. , Simon Tomas , Sheikh Yaser , Matthews Iain",2015,ICCV2015,42
Blur-Aware Disparity Estimation From Defocus Stereo Images,"Chen Ching-Hui , Zhou Hui , Ahonen Timo",2015,ICCV2015,17
Global Structure-From-Motion by Similarity Averaging,"Cui Zhaopeng , Tan Ping",2015,ICCV2015,3937
Massively Parallel Multiview Stereopsis by Surface Normal Diffusion,"Galliani Silvano , Lasinger Katrin , Schindler Konrad",2015,ICCV2015,326
Variational PatchMatch MultiView Reconstruction and Refinement,"Heise Philipp , Jensen Brian , Klose Sebastian , Knoll Alois",2015,ICCV2015,18
As-Rigid-As-Possible Volumetric Shape-From-Template,"Parashar Shaifali , Pizarro Daniel , Bartoli Adrien , Collins Toby",2015,ICCV2015,4286
General Dynamic Scene Reconstruction From Multiple View Video,"Mustafa Armin , Kim Hansung , Guillemaut Jean-Yves , Hilton Adrian",2015,ICCV2015,66
The Joint Image Handbook,"Trager Matthew , Hebert Martial , Ponce Jean",2015,ICCV2015,20
"Direct, Dense, and Deformable: Template-Based Non-Rigid 3D Reconstruction From RGB Video","Yu Rui , Russell Chris , Campbell Neill D. F. , Agapito Lourdes",2015,ICCV2015,83
Single Image Pop-Up From Discriminatively Learned Parts,"Zhu Menglong , Zhou Xiaowei , Daniilidis Kostas",2015,ICCV2015,22
Learning Informative Edge Maps for Indoor Scene Layout Prediction,"Mallya Arun , Lazebnik Svetlana",2015,ICCV2015,113
Multi-View Convolutional Neural Networks for 3D Shape Recognition,"Su Hang , Maji Subhransu , Kalogerakis Evangelos , Learned-Miller Erik",2015,ICCV2015,3
Learning Analysis-by-Synthesis for 6D Pose Estimation in RGB-D Images,"Krull Alex,er , Brachmann Eric , Michel Frank , Yang Michael Ying , Gumhold Stefan , Rother Carsten",2015,ICCV2015,89
3D Surface Profilometry Using Phase Shifting of De Bruijn Pattern,"Donlic Matea , Petkovic Tomislav , Pribanic Tomislav",2015,ICCV2015,6
A Deep Visual Correspondence Embedding Model for Stereo Matching Costs,"Chen Zhuoyuan , Sun Xun , Wang Liang , Yu Yinan , Huang Chang",2015,ICCV2015,180
Learning Concept Embeddings With Combined Human-Machine Expertise,"Wilber Michael , Kwak Iljung S. , Kriegman David , Belongie Serge",2015,ICCV2015,34
"Deep Multi-Patch Aggregation Network for Image Style, Aesthetics, and Quality Estimation","Lu Xin , Lin Zhe , Shen Xiaohui , Mech Radomir , Wang James Z.",2015,ICCV2015,245
Towards Computational Baby Learning: A Weakly-Supervised Approach for Object Detection,"Liang Xiaodan , Liu Si , Wei Yunchao , Liu Luoqi , Lin Liang , Yan Shuicheng",2015,ICCV2015,94
Improving Image Classification With Location Context,"Tang Kevin , Paluri Manohar , Fei-Fei Li , Fergus Rob , Bourdev Lubomir",2015,ICCV2015,91
HICO: A Benchmark for Recognizing Human-Object Interactions in Images,"Chao Yu-Wei , Wang Zhan , He Yugeng , Wang Jiaxuan , Deng Jia",2015,ICCV2015,225
Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,"He Kaiming , Zhang Xiangyu , Ren Shaoqing , Sun Jian",2015,ICCV2015,9000
Continuous Pose Estimation With a Spatial Ensemble of Fisher Regressors,"Fenzi Michele , Leal-Taixe Laura , Ostermann Jorn , Tuytelaars Tinne",2015,ICCV2015,9
Adaptive Hashing for Fast Similarity Search,"Cakir Fatih , Sclaroff Stan",2015,ICCV2015,73
Single Image 3D Without a Single 3D Image,"Fouhey David F. , Hussain Wajahat , Gupta Abhinav , Hebert Martial",2015,ICCV2015,21
Cross-Domain Image Retrieval With a Dual Attribute-Aware Ranking Network,"Huang Junshi , Feris Rogerio S. , Chen Qiang , Yan Shuicheng",2015,ICCV2015,3
Attribute-Graph: A Graph Based Approach to Image Ranking,"Prabhu Nikita , Babu R. Venkatesh",2015,ICCV2015,0
Contextual Action Recognition With R*CNN,"Gkioxari Georgia , Girshick Ross , Malik Jitendra",2015,ICCV2015,373
What Makes an Object Memorable?,"Dubey Rachit , Peterson Joshua , Khosla Aditya , Yang Ming-Hsuan , Ghanem Bernard",2015,ICCV2015,83
kNN Hashing With Factorized Neighborhood Representation,"Ding Kun , Huo Chunlei , Fan Bin , Pan Chunhong",2015,ICCV2015,14
Multi-View Complementary Hash Tables for Nearest Neighbor Search,"Liu Xianglong , Huang Lei , Deng Cheng , Lu Jiwen , Lang Bo",2015,ICCV2015,52
Scalable Person Re-Identification: A Benchmark,"Zheng Liang , Shen Liyue , Tian Lu , Wang Shengjin , Wang Jingdong , Tian Qi",2015,ICCV2015,2
MMSS: Multi-Modal Sharable and Specific Feature Learning for RGB-D Object Recognition,"Wang Anran , Cai Jianfei , Lu Jiwen , Cham Tat-Jen",2015,ICCV2015,85
Object Detection via a Multi-Region and Semantic Segmentation-Aware CNN Model,"Gidaris Spyros , Komodakis Nikos",2015,ICCV2015,4646
Neural Activation Constellations: Unsupervised Part Model Discovery With Convolutional Networks,"Simon Marcel , Rodner Erik",2015,ICCV2015,384
Cascaded Sparse Spatial Bins for Efficient and Effective Generic Object Detection,"Novotny David , Matas Jiri",2015,ICCV2015,4
Probabilistic Label Relation Graphs With Ising Models,"Ding Nan , Deng Jia , Murphy Kevin P. , Neven Hartmut",2015,ICCV2015,28
Predicting Good Features for Image Geo-Localization Using Per-Bundle VLAD,"Kim Hyo Jin , Dunn Enrique , Frahm Jan-Michael",2015,ICCV2015,0
Task-Driven Feature Pooling for Image Classification,"Xie Guo-Sen , Zhang Xu-Yao , Shu Xiangbo , Yan Shuicheng , Liu Cheng-Lin",2015,ICCV2015,37
Cutting Edge: Soft Correspondences in Multimodal Scene Parsing,"Namin Sarah Taghavi , Najafi Mohammad , Salzmann Mathieu , Petersson Lars",2015,ICCV2015,9
One Shot Learning via Compositions of Meaningful Patches,"Wong Alex , Yuille Alan L.",2015,ICCV2015,43
FASText: Efficient Unconstrained Scene Text Detector,"Busta Michal , Neumann Lukas , Matas Jiri",2015,ICCV2015,144
Multi-Scale Recognition With DAG-CNNs,"Yang Songfan , Ramanan Deva",2015,ICCV2015,8
Relaxed Multiple-Instance SVM With Application to Object Discovery,"Wang Xinggang , Zhu Zhuotun , Yao Cong , Bai Xiang",2015,ICCV2015,2
Im2Calories: Towards an Automated Mobile Vision Food Diary,"Meyers Austin , Johnston Nick , Rathod Vivek , Korattikara Anoop , Gorban Alex , Silberman Nathan , Guadarrama Sergio , Pap,reou George , Huang Jonathan , Murphy Kevin P.",2015,ICCV2015,354
LEWIS: Latent Embeddings for Word Images and their Semantics,"Gordo Albert , Almazan Jon , Murray Naila , Perronin Florent",2015,ICCV2015,20
Per-Sample Kernel Adaptation for Visual Recognition and Grouping,"Antic Borislav , Ommer Bjorn",2015,ICCV2015,4
Fine-Grained Change Detection of Misaligned Scenes With Varied Illuminations,"Feng Wei , Tian Fei-Peng , Zhang Qian , Zhang Nan , Wan Liang , Sun Jizhou",2015,ICCV2015,31
Aggregating Local Deep Features for Image Retrieval,"Babenko Artem , Lempitsky Victor",2015,ICCV2015,584
Learning Deep Object Detectors From 3D Models,"Peng Xingchao , Sun Baochen , Ali Karim , Saenko Kate",2015,ICCV2015,343
Harvesting Discriminative Meta Objects With Deep CNN Features for Scene Classification,"Wu Ruobing , Wang Baoyuan , Wang Wenping , Yu Yizhou",2015,ICCV2015,106
Scalable Nonlinear Embeddings for Semantic Category-Based Image Retrieval,"Sharma Gaurav , Schiele Bernt",2015,ICCV2015,15
Person Re-Identification Ranking Optimisation by Discriminant Context Information Analysis,"Garcia Jorge , Martinel Niki , Micheloni Christian , Gardel Alfredo",2015,ICCV2015,101
Unsupervised Generation of a Viewpoint Annotated Car Dataset From Videos,"Sedaghat Nima , Brox Thomas",2015,ICCV2015,31
Structured Indoor Modeling,"Ikehata Satoshi , Yang Hang , Furukawa Yasutaka",2015,ICCV2015,131
3D Time-Lapse Reconstruction From Internet Photos,"Martin-Brualla Ricardo , Gallup David , Seitz Steven M.",2015,ICCV2015,18
"Global, Dense Multiscale Reconstruction for a Billion Points","Ummenhofer Benjamin , Brox Thomas",2015,ICCV2015,68
On the Visibility of Point Clouds,"Katz Sagi , Tal Ayellet",2015,ICCV2015,40
Weakly Supervised Graph Based Semantic Segmentation by Learning Communities of Image-Parts,"Pourian Niloufar , Karthikeyan S. , Manjunath B.S.",2015,ICCV2015,38
Piecewise Flat Embedding for Image Segmentation,"Yu Yizhou , Fang Chaowei , Liao Zicheng",2015,ICCV2015,36
Semantic Image Segmentation via Deep Parsing Network,"Liu Ziwei , Li Xiaoxiao , Luo Ping , Loy Chen-Change , Tang Xiaoou",2015,ICCV2015,622
Human Parsing With Contextualized Convolutional Neural Network,"Liang Xiaodan , Xu Chunyan , Shen Xiaohui , Yang Jianchao , Liu Si , Tang Jinhui , Lin Liang , Yan Shuicheng",2015,ICCV2015,213
Holistically-Nested Edge Detection,"Xie Saining , Tu Zhuowen",2015,ICCV2015,17
Minimum Barrier Salient Object Detection at 80 FPS,"Zhang Jianming , Sclaroff Stan , Lin Zhe , Shen Xiaohui , Price Brian , Mech Radomir",2015,ICCV2015,396
Learning Image Representations Tied to Ego-Motion,"Jayaraman Dinesh , Grauman Kristen",2015,ICCV2015,27
Unsupervised Visual Representation Learning by Context Prediction,"Doersch Carl , Gupta Abhinav , Efros Alexei A.",2015,ICCV2015,2212
Webly Supervised Learning of Convolutional Networks,"Chen Xinlei , Gupta Abhinav",2015,ICCV2015,305
Fast R-CNN,Girshick Ross,2015,ICCV2015,488
Bilinear CNN Models for Fine-Grained Visual Recognition,"Lin Tsung-Yu , RoyChowdhury Aruni , Maji Subhransu",2015,ICCV2015,1526
Discovering the Spatial Extent of Relative Attributes,"Xiao Fanyi , Lee Yong Jae",2015,ICCV2015,35
Deep Neural Decision Forests,"Kontschieder Peter , Fiterau Madalina , Criminisi Antonio , Bulo Samuel Rota",2015,ICCV2015,424
Deep Fried Convnets,"Yang Zichao , Moczulski Marcin , Denil Misha , de Freitas N,o , Smola Alex , Song Le , Wang Ziyu",2015,ICCV2015,245
Semantic Component Analysis,"Murdock Calvin , De la Torre Fern,o",2015,ICCV2015,0
Low-Rank Matrix Factorization Under General Mixture Noise Distributions,"Cao Xiangyong , Chen Yang , Zhao Qian , Meng Deyu , Wang Yao , Wang Dong , Xu Zongben",2015,ICCV2015,72
Web-Scale Image Clustering Revisited,"Avrithis Yannis , Kalantidis Yannis , Anagnostopoulos Evangelos , Emiris Ioannis Z.",2015,ICCV2015,32
Learning Discriminative Reconstructions for Unsupervised Outlier Removal,"Xia Yan , Cao Xudong , Wen Fang , Hua Gang , Sun Jian",2015,ICCV2015,238
Learning Deconvolution Network for Semantic Segmentation,"Noh Hyeonwoo , Hong Seunghoon , Han Bohyung",2015,ICCV2015,3204
Conditional Random Fields as Recurrent Neural Networks,"Zheng Shuai , Jayasumana Sadeep , Romera-Paredes Bernardino , Vineet Vibhav , Su Zhizhong , Du Dalong , Huang Chang , Torr Philip H. S.",2015,ICCV2015,2391
The One Triangle Three Parallelograms Sampling Strategy and Its Application in Shape Regression,Nilsson Mikael,2015,ICCV2015,0
Boosting Object Proposals: From Pascal to COCO,"Pont-Tuset Jordi , Van Gool Luc",2015,ICCV2015,49
Secrets of GrabCut and Kernel K-Means,"Tang Meng , Ben Ayed Ismail , Marin Dmitrii , Boykov Yuri",2015,ICCV2015,33
Video Matting via Sparse and Low-Rank Representation,"Zou Dongqing , Chen Xiaowu , Cao Guangying , Wang Xiaogang",2015,ICCV2015,17
Joint Object and Part Segmentation Using Deep Learned Potentials,"Wang Peng , Shen Xiaohui , Lin Zhe , Cohen Scott , Price Brian , Yuille Alan L.",2015,ICCV2015,108
Low-Rank Tensor Constrained Multiview Subspace Clustering,"Zhang Changqing , Fu Huazhu , Liu Si , Liu Guangcan , Cao Xiaochun",2015,ICCV2015,298
BodyPrint: Pose Invariant 3D Shape Matching of Human Bodies,"Wang Jiangping , Ma Kai , Singh Vivek Kumar , Huang Thomas , Chen Terrence",2015,ICCV2015,2
The Middle Child Problem: Revisiting Parametric Min-Cut and Seeds for Object Proposals,"Humayun Ahmad , Li Fuxin , Rehg James M.",2015,ICCV2015,26
Contour Guided Hierarchical Model for Shape Matching,"Su Yuanqi , Liu Yuehu , Cuan Bonan , Zheng Nanning",2015,ICCV2015,20
Robust Image Segmentation Using Contour-Guided Color Palettes,"Fu Xiang , Wang Chien-Yi , Chen Chen , Wang Changhu , Kuo C.-C. Jay",2015,ICCV2015,23
Joint Optimization of Segmentation and Color Clustering,"Lobacheva Ekaterina , Veksler Olga , Boykov Yuri",2015,ICCV2015,7
BoxSup: Exploiting Bounding Boxes to Supervise Convolutional Networks for Semantic Segmentation,"Dai Jifeng , He Kaiming , Sun Jian",2015,ICCV2015,863
Detection and Segmentation of 2D Curved Reflection Symmetric Structures,"Teo Ching L. , Fermuller Cornelia , Aloimonos Yiannis",2015,ICCV2015,33
Unsupervised Tube Extraction Using Transductive Learning and Dense Trajectories,"Puscas Mihai Marian , Sangineto Enver , Culibrk Dubravko , Sebe Nicu",2015,ICCV2015,42
Compositional Hierarchical Representation of Shape Manifolds for Classification of Non-Manifold Shapes,"Ozay Mete , Aktas Umit Rusen , Wyatt Jeremy L. , Leonardis Ales",2015,ICCV2015,7
Shell PCA: Statistical Shape Modelling in Shell Space,"Zhang Chao , Heeren Behrend , Rumpf Martin , Smith William A. P.",2015,ICCV2015,25
Learning to Combine Mid-Level Cues for Object Proposal Generation,"Lee Tom , Fidler Sanja , Dickinson Sven",2015,ICCV2015,7
Enhancing Road Maps by Parsing Aerial Images Around the World,"Mattyus Gellert , Wang Shenlong , Fidler Sanja , Urtasun Raquel",2015,ICCV2015,111
Probabilistic Appearance Models for Segmentation and Classification,"Kruger Julia , Ehrhardt Jan , H,els Heinz",2015,ICCV2015,6
A Randomized Ensemble Approach to Industrial CT Segmentation,"Kim Hyojin , Thiagarajan Jayaraman Jayaraman J. , Bremer Peer-Timo",2015,ICCV2015,7
Semi-Supervised Normalized Cuts for Image Segmentation,"Chew Selene E. , Cahill Nathan D.",2015,ICCV2015,9000
StereoSnakes: Contour Based Consistent Object Extraction For Stereo Images,"Ju Ran , Ren Tongwei , Wu Gangshan",2015,ICCV2015,13
Semantic Segmentation of RGBD Images With Mutex Constraints,"Deng Zhuo , Todorovic Sinisa , Latecki Longin Jan",2015,ICCV2015,79
Weakly- and Semi-Supervised Learning of a Deep Convolutional Network for Semantic Image Segmentation,"Pap,reou George , Chen Liang-Chieh , Murphy Kevin P. , Yuille Alan L.",2015,ICCV2015,735
Efficient Decomposition of Image and Mesh Graphs by Lifted Multicuts,"Keuper Margret , Levinkov Evgeny , Bonneel Nicolas , Lavoue Guillaume , Brox Thomas , Andres Bjorn",2015,ICCV2015,110
Parsimonious Labeling,"Dokania Puneet K. , Kumar M. Pawan",2015,ICCV2015,8
Volumetric Bias in Segmentation and Reconstruction: Secrets and Solutions,"Boykov Yuri , Isack Hossam , Olsson Carl , Ben Ayed Ismail",2015,ICCV2015,12
Entropy Minimization for Convex Relaxation Approaches,"Souiai Mohamed , Oswald Martin R. , Kee Youngwook , Kim Junmo , Pollefeys Marc , Cremers Daniel",2015,ICCV2015,12
Adaptively Unified Semi-Supervised Dictionary Learning With Active Points,"Wang Xiaobo , Guo Xiaojie , Li Stan Z.",2015,ICCV2015,23
Constrained Convolutional Neural Networks for Weakly Supervised Segmentation,"Pathak Deepak , Krahenbuhl Philipp , Darrell Trevor",2015,ICCV2015,539
A Multiscale Variable-Grouping Framework for MRF Energy Minimization,"Meir Omer , Galun Meirav , Yagev Stav , Basri Ronen , Yavneh Irad",2015,ICCV2015,392
Inferring M-Best Diverse Labelings in a Single One,"Kirillov Alex,er , Savchynskyy Bogdan , Schlesinger Dmitrij , Vetrov Dmitry , Rother Carsten",2015,ICCV2015,39
Convolutional Sparse Coding for Image Super-Resolution,"Gu Shuhang , Zuo Wangmeng , Xie Qi , Meng Deyu , Feng Xiangchu , Zhang Lei",2015,ICCV2015,0
A Wavefront Marching Method for Solving the Eikonal Equation on Cartesian Grids,"Cancela Brais , Ortega Marcos , Penedo Manuel G.",2015,ICCV2015,2
A Projection Free Method for Generalized Eigenvalue Problem With a Nonsmooth Regularizer,"Hwang Seong Jae , Collins Maxwell D. , Ravi Sathya N. , Ithapu Vamsi K. , Adluru Nagesh , Johnson Sterling C. , Singh Vikas",2015,ICCV2015,6
Optimizing Expected Intersection-Over-Union With Candidate-Constrained CRFs,"Ahmed Faruk , Tarlow Dany , Batra Dhruv",2015,ICCV2015,11
Higher-Order Inference for Multi-Class Log-Supermodular Models,"Zhang Jian , Djolonga Josip , Krause Andreas",2015,ICCV2015,0
"Depth-Based Hand Pose Estimation: Data, Methods, and Challenges","Supancic III James S. , Rogez Gregory , Yang Yi , Shotton Jamie , Ramanan Deva",2015,ICCV2015,155
Adaptive Dither Voting for Robust Spatial Verification,"Wu Xiaomeng , Kashino Kunio",2015,ICCV2015,10
Alternating Co-Quantization for Cross-Modal Hashing,"Irie Go , Arai Hiroyuki , Taniguchi Yukinobu",2015,ICCV2015,240
Learning Deep Representation With Large-Scale Attributes,"Ouyang Wanli , Li Hongyang , Zeng Xingyu , Wang Xiaogang",2015,ICCV2015,0
Deep Learning Strong Parts for Pedestrian Detection,"Tian Yonglong , Luo Ping , Wang Xiaogang , Tang Xiaoou",2015,ICCV2015,467
Flowing ConvNets for Human Pose Estimation in Videos,"Pfister Tomas , Charles James , Zisserman Andrew",2015,ICCV2015,492
Top Rank Supervised Binary Coding for Visual Search,"Song Dongjin , Liu Wei , Ji Rongrong , Meyer David A. , Smith John R.",2015,ICCV2015,70
BubbLeNet: Foveated Imaging for Visual Discovery,"Matzen Kevin , Snavely Noah",2015,ICCV2015,12
PQTable: Fast Exact Asymmetric Distance Neighbor Search for Product Quantization Using Hash Tables,"Matsui Yusuke , Yamasaki Toshihiko , Aizawa Kiyoharu",2015,ICCV2015,34
Lending A Hand: Detecting Hands and Recognizing Activities in Complex Egocentric Interactions,"Bambach Sven , Lee Stefan , Cr,all David J. , Yu Chen",2015,ICCV2015,324
Fast and Accurate Head Pose Estimation via Random Projection Forests,"Lee Donghoon , Yang Ming-Hsuan , Oh Songhwai",2015,ICCV2015,39
An MRF-Poselets Model for Detecting Highly Articulated Humans,"Nguyen Duc Thanh , Tran Minh-Khoi , Yeung Sai-Kit",2015,ICCV2015,901
Beyond Tree Structure Models: A New Occlusion Aware Graphical Model for Human Pose Estimation,"Fu Lianrui , Zhang Junge , Huang Kaiqi",2015,ICCV2015,15
Relaxing From Vocabulary: Robust Weakly-Supervised Deep Learning for Vocabulary-Free Image Tagging,"Fu Jianlong , Wu Yue , Mei Tao , Wang Jinqiao , Lu Hanqing , Rui Yong",2015,ICCV2015,38
Visual Phrases for Exemplar Face Detection,"Kumar Vijay , Namboodiri Anoop , Jawahar C. V.",2015,ICCV2015,27
Spatial Semantic Regularisation for Large Scale Object Detection,"Mrowca Damian , Rohrbach Marcus , Hoffman Judy , Hu Ronghang , Saenko Kate , Darrell Trevor",2015,ICCV2015,22
Human Pose Estimation in Videos,"Zhang Dong , Shah Mubarak",2015,ICCV2015,54
Contour Box: Rejecting Object Proposals Without Explicit Closed Contours,"Lu Cewu , Liu Shu , Jia Jiaya , Tang Chi-Keung",2015,ICCV2015,26
Registering Images to Untextured Geometry Using Average Shading Gradients,"Plotz Tobias , Roth Stefan",2015,ICCV2015,11
Robust Nonrigid Registration by Convex Optimization,"Chen Qifeng , Koltun Vladlen",2015,ICCV2015,110
Robust and Optimal Sum-of-Squares-Based Point-to-Plane Registration of Image Sets and Structured Scenes,"Paudel D,a Pani , Habed Adlane , Demonceaux Cedric , Vasseur Pascal",2015,ICCV2015,21
MeshStereo: A Global Stereo Model With Mesh Alignment Regularization for View Interpolation,"Zhang Chi , Li Zhiwei , Cheng Yanhua , Cai Rui , Chao Hongyang , Rui Yong",2015,ICCV2015,154
CV-HAZOP: Introducing Test Data Validation for Computer Vision,"Zendel Oliver , Murschitz Markus , Humenberger Martin , Herzner Wolfgang",2015,ICCV2015,41
Structure From Motion Using Structure-Less Resection,"Zheng Enliang , Wu Changchang",2015,ICCV2015,63
Joint Camera Clustering and Surface Segmentation for Large-Scale Multi-View Stereo,"Zhang Runze , Li Shiwei , Fang Tian , Zhu Siyu , Quan Long",2015,ICCV2015,23
Higher-Order CRF Structural Segmentation of 3D Reconstructed Surfaces,"Liu Jingbo , Wang Jinglu , Fang Tian , Tai Chiew-Lan , Quan Long",2015,ICCV2015,15
Hyperpoints and Fine Vocabularies for Large-Scale Location Recognition,"Sattler Torsten , Havlena Michal , Radenovic Filip , Schindler Konrad , Pollefeys Marc",2015,ICCV2015,134
Globally Optimal 2D-3D Registration From Points or Lines Without Correspondences,"Brown Mark , Windridge David , Guillemaut Jean-Yves",2015,ICCV2015,31
The HCI Stereo Metrics: Geometry-Aware Performance Analysis of Stereo Algorithms,"Honauer Katrin , Maier-Hein Lena , Kondermann Daniel",2015,ICCV2015,23
Merging the Unmatchable: Stitching Visually Disconnected SfM Models,"Cohen Andrea , Sattler Torsten , Pollefeys Marc",2015,ICCV2015,30
3D Fragment Reassembly Using Integrated Template Guidance and Fracture-Region Matching,"Zhang Kang , Yu Wuyi , Manhein Mary , Waggenspack Warren , Li Xin",2015,ICCV2015,48
Procedural Editing of 3D Building Point Clouds,"Demir Ilke , Aliaga Daniel G. , Benes Bedrich",2015,ICCV2015,21
Semantically-Aware Aerial Reconstruction From Multi-Modal Data,"Cabezas R,i , Straub Julian , Fisher III John W.",2015,ICCV2015,4
Guaranteed Outlier Removal for Rotation Search,"Bustos Alvaro Parra , Chin Tat-Jun",2015,ICCV2015,28
Peeking Template Matching for Depth Extension,"Korman Simon , Ofek Eyal , Avidan Shai",2015,ICCV2015,5
Deformable 3D Fusion: From Partial Dynamic 3D Observations to Complete 4D Models,"Xu Weipeng , Salzmann Mathieu , Wang Yongtian , Liu Yue",2015,ICCV2015,16
Non-Parametric Structure-Based Calibration of Radially Symmetric Cameras,"Camposeco Federico , Sattler Torsten , Pollefeys Marc",2015,ICCV2015,1
Exploiting Object Similarity in 3D Reconstruction,"Zhou Chen , Guney Fatma , Wang Yizhou , Geiger Andreas",2015,ICCV2015,15
You Are Here: Mimicking the Human Thinking Process in Reading Floor-Plans,"Chu Hang , Kim Dong Ki , Chen Tsuhan",2015,ICCV2015,20
MAP Disparity Estimation Using Hidden Markov Trees,"Psota Eric T. , Kowalczuk Jedrzej , Mittek Mateusz , Perez Lance C.",2015,ICCV2015,36
Wide Baseline Stereo Matching With Convex Bounded Distortion Constraints,"Galun Meirav , Amir Tal , Hassner Tal , Basri Ronen , Lipman Yaron",2015,ICCV2015,7
Interactive Visual Hull Refinement for Specular and Transparent Object Surface Reconstruction,"Zuo Xinxin , Du Chao , Wang Sen , Zheng Jiangbin , Yang Ruigang",2015,ICCV2015,16
Hierarchical Higher-Order Regression Forest Fields: An Application to 3D Indoor Scene Labelling,"Pham Trung T. , Reid Ian , Latif Yasir , Gould Stephen",2015,ICCV2015,25
Classical Scaling Revisited,"Shamai Gil , Aflalo Yonathan , Zibulevsky Michael , Kimmel Ron",2015,ICCV2015,16
Dense Continuous-Time Tracking and Mapping With Rolling Shutter RGB-D Cameras,"Kerl Christian , Stuckler Jorg , Cremers Daniel",2015,ICCV2015,20
Dense Image Registration and Deformable Surface Reconstruction in Presence of Occlusions and Minimal Texture,"Ngo Dat Tien , Park Sanghyuk , Jorstad Anne , Crivellaro Alberto , Yoo Chang D. , Fua Pascal",2015,ICCV2015,34
The Likelihood-Ratio Test and Efficient Robust Estimation,"Cohen Andrea , Zach Christopher",2015,ICCV2015,0
Reflection Modeling for Passive Stereo,"Nair Rahul , Fitzgibbon Andrew , Kondermann Daniel , Rother Carsten",2015,ICCV2015,4
Detailed Full-Body Reconstructions of Moving People From Monocular RGB-D Sequences,"Bogo Federica , Black Michael J. , Loper Matthew , Romero Javier",2015,ICCV2015,201
Efficient Solution to the Epipolar Geometry for Radially Distorted Cameras,"Kukelova Zuzana , Heller Jan , Bujnak Martin , Fitzgibbon Andrew , Pajdla Tomas",2015,ICCV2015,34
Learning a Descriptor-Specific 3D Keypoint Detector,"Salti Samuele , Tombari Federico , Spezialetti Riccardo , Di Stefano Luigi",2015,ICCV2015,37
Component-Wise Modeling of Articulated Objects,"Ntouskos Valsamis , Sanzari Marta , Cafaro Bruno , Nardi Federico , Natola Fabrizio , Pirri Fiora , Ruiz Manuel",2015,ICCV2015,2
A Collaborative Filtering Approach to Real-Time Hand Pose Estimation,"Choi Chiho , Sinha Ayan , Choi Joon Hee , Jang Sujin , Ramani Karthik",2015,ICCV2015,19
On the Equivalence of Moving Entrance Pupil and Radial Distortion for Camera Calibration,"Kumar Avinash , Ahuja Narendra",2015,ICCV2015,9
A Linear Generalized Camera Calibration From Three Intersecting Reference Planes,"Nishimura Mai , Nobuhara Shohei , Matsuyama Takashi , Shimizu Shinya , Fujii Kensaku",2015,ICCV2015,7
Towards Pointless Structure From Motion: 3D Reconstruction and Camera Parameters From General 3D Curves,"Nurutdinova Irina , Fitzgibbon Andrew",2015,ICCV2015,37
"Attributed Grammars for Joint Estimation of Human Attributes, Part and Pose","Park Seyoung , Zhu Song-Chun",2015,ICCV2015,23
