title,author,year,publication,citation
ACNe: Attentive Context Normalization for Robust Permutation-Equivariant Learning,"Sun Weiwei , Jiang Wei , Trulls Eduard , Tagliasacchi Andrea , Yi Kwang Moo",2020,CVPR2020,-999
ViBE: Dressing for Diverse Body Shapes,"Hsiao Wei-Lin , Grauman Kristen",2020,CVPR2020,-999
Density-Based Clustering for 3D Object Detection in Point Clouds,"Ahmed Syeda Mariam , Chew Chee Meng",2020,CVPR2020,-999
Diverse Image Generation via Self-Conditioned GANs,"Liu Steven , Wang Tongzhou , Bau David , Zhu Jun-Yan , Torralba Antonio",2020,CVPR2020,-999
A Certifiably Globally Optimal Solution to Generalized Essential Matrix Estimation,"Zhao Ji , Xu Wanting , Kneip Laurent",2020,CVPR2020,-999
Video Panoptic Segmentation,"Kim Dahun , Woo Sanghyun , Lee Joon-Young , Kweon In So",2020,CVPR2020,-999
Structured Multi-Hashing for Model Compression,"Eban Elad , Movshovitz-Attias Yair , Wu Hao , S,ler Mark , Poon Andrew , Idelbayev Yerlan , Carreira-Perpinan Miguel A.",2020,CVPR2020,-999
Maintaining Discrimination and Fairness in Class Incremental Learning,"Zhao Bowen , Xiao Xi , Gan Guojun , Zhang Bin , Xia Shu-Tao",2020,CVPR2020,-999
ZeroQ: A Novel Zero Shot Quantization Framework,"Cai Yaohui , Yao Zhewei , Dong Zhen , Gholami Amir , Mahoney Michael W. , Keutzer Kurt",2020,CVPR2020,-999
Learning Visual Motion Segmentation Using Event Surfaces,"Mitrokhin Anton , Hua Zhiyuan , Fermuller Cornelia , Aloimonos Yiannis",2020,CVPR2020,-999
Orthogonal Convolutional Neural Networks,"Wang Jiayun , Chen Yubei , Chakraborty Rudrasis , Yu Stella X.",2020,CVPR2020,-999
Just Go With the Flow: Self-Supervised Scene Flow Estimation,"Mittal Himangi , Okorn Brian , Held David",2020,CVPR2020,-999
Set-Constrained Viterbi for Set-Supervised Action Segmentation,"Li Jun , Todorovic Sinisa",2020,CVPR2020,-999
Fast Sparse ConvNets,"Elsen Erich , Dukhan Marat , Gale Trevor , Simonyan Karen",2020,CVPR2020,-999
Learning a Weakly-Supervised Video Actor-Action Segmentation Model With a Wise Selection,"Chen Jie , Li Zhiheng , Luo Jiebo , Xu Chenliang",2020,CVPR2020,-999
Gradually Vanishing Bridge for Adversarial Domain Adaptation,"Cui Shuhao , Wang Shuhui , Zhuo Junbao , Su Chi , Huang Qingming , Tian Qi",2020,CVPR2020,-999
Deep Degradation Prior for Low-Quality Image Classification,"Wang Yang , Cao Yang , Zha Zheng-Jun , Zhang Jing , Xiong Zhiwei",2020,CVPR2020,-999
Visual-Textual Capsule Routing for Text-Based Video Segmentation,"McIntosh Bruce , Duarte Kevin , Rawat Yogesh S , Shah Mubarak",2020,CVPR2020,-999
Towards Inheritable Models for Open-Set Domain Adaptation,"Kundu Jogendra Nath , Venkat Naveen , Revanur Ambareesh , V Rahul M , Babu R. Venkatesh",2020,CVPR2020,-999
Multi-Task Collaborative Network for Joint Referring Expression Comprehension and Segmentation,"Luo Gen , Zhou Yiyi , Sun Xiaoshuai , Cao Liujuan , Wu Chenglin , Deng Cheng , Ji Rongrong",2020,CVPR2020,-999
"Where, What, Whether: Multi-Modal Learning Meets Pedestrian Detection","Luo Yan , Zhang Chongyang , Zhao Muming , Zhou Hao , Sun Jun",2020,CVPR2020,-999
Learning Depth-Guided Convolutions for Monocular 3D Object Detection,"Ding Mingyu , Huo Yuqi , Yi Hongwei , Wang Zhe , Shi Jianping , Lu Zhiwu , Luo Ping",2020,CVPR2020,-999
Your Local GAN: Designing Two Dimensional Local Attention Mechanisms for Generative Models,"Daras Giannis , Odena Augustus , Zhang Han , Dimakis Alex,ros G.",2020,CVPR2020,-999
Context Aware Graph Convolution for Skeleton-Based Action Recognition,"Zhang Xikun , Xu Chang , Tao Dacheng",2020,CVPR2020,-999
Probabilistic Video Prediction From Noisy Data With a Posterior Confidence,"Wang Yunbo , Wu Jiajun , Long Mingsheng , Tenenbaum Joshua B.",2020,CVPR2020,-999
Generalizing Hand Segmentation in Egocentric Videos With Uncertainty-Guided Model Adaptation,"Cai Minjie , Lu Feng , Sato Yoichi",2020,CVPR2020,-999
Revisiting Pose-Normalization for Fine-Grained Few-Shot Recognition,"Tang Luming , Wertheimer Davis , Hariharan Bharath",2020,CVPR2020,-999
Weakly-Supervised Salient Object Detection via Scribble Annotations,"Zhang Jing , Yu Xin , Li Aixuan , Song Peipei , Liu Bowen , Dai Yuchao",2020,CVPR2020,-999
Correspondence Networks With Adaptive Neighbourhood Consensus,"Li Shuda , Han Kai , Costain Theo W. , Howard-Jenkins Henry , Prisacariu Victor",2020,CVPR2020,-999
Interactive Object Segmentation With Inside-Outside Guidance,"Zhang Shiyin , Liew Jun Hao , Wei Yunchao , Wei Shikui , Zhao Yao",2020,CVPR2020,-999
GraspNet-1Billion: A Large-Scale Benchmark for General Object Grasping,"Fang Hao-Shu , Wang Chenxi , Gou Minghao , Lu Cewu",2020,CVPR2020,-999
Meshed-Memory Transformer for Image Captioning,"Cornia Marcella , Stefanini Matteo , Baraldi Lorenzo , Cucchiara Rita",2020,CVPR2020,-999
HCNAF: Hyper-Conditioned Neural Autoregressive Flow and its Application for Probabilistic Occupancy Map Forecasting,"Oh Geunseob , Valois Jean-Sebastien",2020,CVPR2020,-999
Non-Local Neural Networks With Grouped Bilinear Attentional Transforms,"Chi Lu , Yuan Zehuan , Mu Yadong , Wang Changhu",2020,CVPR2020,-999
Data-Free Knowledge Amalgamation via Group-Stack Dual-GAN,"Ye Jingwen , Ji Yixin , Wang Xinchao , Gao Xin , Song Mingli",2020,CVPR2020,-999
JA-POLS: A Moving-Camera Background Model via Joint Alignment and Partially-Overlapping Local Subspaces,"Chelly Irit , Winter Vlad , Litvak Dor , Rosen David , Freifeld Oren",2020,CVPR2020,-999
Mnemonics Training: Multi-Class Incremental Learning Without Forgetting,"Liu Yaoyao , Su Yuting , Liu An-An , Schiele Bernt , Sun Qianru",2020,CVPR2020,-999
Orderless Recurrent Models for Multi-Label Classification,"Yazici Vacit Oguz , Gonzalez-Garcia Abel , Ramisa Arnau , Twardowski Bartlomiej , van de Weijer Joost",2020,CVPR2020,-999
Exploring Category-Agnostic Clusters for Open-Set Domain Adaptation,"Pan Yingwei , Yao Ting , Li Yehao , Ngo Chong-Wah , Mei Tao",2020,CVPR2020,-999
Learning When and Where to Zoom With Deep Reinforcement Learning,"Uzkent Burak , Ermon Stefano",2020,CVPR2020,-999
Densely Connected Search Space for More Flexible Neural Architecture Search,"Fang Jiemin , Sun Yuzhu , Zhang Qian , Li Yuan , Liu Wenyu , Wang Xinggang",2020,CVPR2020,-999
Neural Topological SLAM for Visual Navigation,"Chaplot Devendra Singh , Salakhutdinov Ruslan , Gupta Abhinav , Gupta Saurabh",2020,CVPR2020,-999
Generalized ODIN: Detecting Out-of-Distribution Image Without Learning From Out-of-Distribution Data,"Hsu Yen-Chang , Shen Yilin , Jin Hongxia , Kira Zsolt",2020,CVPR2020,-999
Sequential Motif Profiles and Topological Plots for Offline Signature Verification,"Zois Elias N. , Zervas Evangelos , Tsourounis Dimitrios , Economou George",2020,CVPR2020,-999
DOPS: Learning to Detect 3D Objects and Predict Their 3D Shapes,"Najibi Mahyar , Lai Guangda , Kundu Abhijit , Lu Zhichao , Rathod Vivek , Funkhouser Thomas , Pantofaru Caroline , Ross David , Davis Larry S. , Fathi Alireza",2020,CVPR2020,-999
Multimodal Categorization of Crisis Events in Social Media,"Abavisani Mahdi , Wu Liwei , Hu Shengli , Tetreault Joel , Jaimes Alej,ro",2020,CVPR2020,-999
Physically Realizable Adversarial Examples for LiDAR Object Detection,"Tu James , Ren Mengye , Manivasagam Sivabalan , Liang Ming , Yang Bin , Du Richard , Cheng Frank , Urtasun Raquel",2020,CVPR2020,-999
STEFANN: Scene Text Editor Using Font Adaptive Neural Network,"Roy Prasun , Bhattacharya Saumik , Ghosh Subhankar , Pal Umapada",2020,CVPR2020,-999
SwapText: Image Based Texts Transfer in Scenes,"Yang Qiangpeng , Huang Jun , Lin Wei",2020,CVPR2020,-999
MetaFuse: A Pre-trained Fusion Model for Human Pose Estimation,"Xie Rongchang , Wang Chunyu , Wang Yizhou",2020,CVPR2020,-999
Local-Global Video-Text Interactions for Temporal Grounding,"Mun Jonghwan , Cho Minsu , Han Bohyung",2020,CVPR2020,-999
MotionNet: Joint Perception and Motion Prediction for Autonomous Driving Based on Bird's Eye View Maps,"Wu Pengxiang , Chen Siheng , Metaxas Dimitris N.",2020,CVPR2020,-999
Improving Action Segmentation via Graph-Based Temporal Reasoning,"Huang Yifei , Sugano Yusuke , Sato Yoichi",2020,CVPR2020,-999
DeepEMD: Few-Shot Image Classification With Differentiable Earth Mover's Distance and Structured Classifiers,"Zhang Chi , Cai Yujun , Lin Guosheng , Shen Chunhua",2020,CVPR2020,-999
Conditional Gaussian Distribution Learning for Open Set Recognition,"Sun Xin , Yang Zhenning , Zhang Chi , Ling Keck-Voon , Peng Guohao",2020,CVPR2020,-999
D2Det: Towards High Quality Object Detection and Instance Segmentation,"Cao Jiale , Cholakkal Hisham , Anwer Rao Muhammad , Khan Fahad Shahbaz , Pang Yanwei , Shao Ling",2020,CVPR2020,-999
Rethinking Classification and Localization for Object Detection,"Wu Yue , Chen Yinpeng , Yuan Lu , Liu Zicheng , Wang Lijuan , Li Hongzhi , Fu Yun",2020,CVPR2020,-999
Two-Stage Peer-Regularized Feature Recombination for Arbitrary Image Style Transfer,"Svoboda Jan , Anoosheh Asha , Osendorfer Christian , Masci Jonathan",2020,CVPR2020,-999
Synthetic Learning: Learn From Distributed Asynchronized Discriminator GAN Without Sharing Medical Image Data,"Chang Qi , Qu Hui , Zhang Yikai , Sabuncu Mert , Chen Chao , Zhang Tong , Metaxas Dimitris N.",2020,CVPR2020,-999
BEDSR-Net: A Deep Shadow Removal Network From a Single Document Image,"Lin Yun-Hsuan , Chen Wen-Chin , Chuang Yung-Yu",2020,CVPR2020,-999
Label Decoupling Framework for Salient Object Detection,"Wei Jun , Wang Shuhui , Wu Zhe , Su Chi , Huang Qingming , Tian Qi",2020,CVPR2020,-999
LG-GAN: Label Guided Adversarial Network for Flexible Targeted Attack of Point Cloud Based Deep Networks,"Zhou Hang , Chen Dongdong , Liao Jing , Chen Kejiang , Dong Xiaoyi , Liu Kunlin , Zhang Weiming , Hua Gang , Yu Nenghai",2020,CVPR2020,-999
Look-Into-Object: Self-Supervised Structure Modeling for Object Recognition,"Zhou Mohan , Bai Yalong , Zhang Wei , Zhao Tiejun , Mei Tao",2020,CVPR2020,-999
Inferring Attention Shift Ranks of Objects for Image Saliency,"Siris Avishek , Jiao Jianbo , Tam Gary K.L. , Xie Xianghua , Lau Rynson W.H.",2020,CVPR2020,-999
Music Gesture for Visual Sound Separation,"Gan Chuang , Huang Deng , Zhao Hang , Tenenbaum Joshua B. , Torralba Antonio",2020,CVPR2020,-999
Exploring Categorical Regularization for Domain Adaptive Object Detection,"Xu Chang-Dong , Zhao Xing-Ran , Jin Xin , Wei Xiu-Shen",2020,CVPR2020,-999
Incremental Learning in Online Scenario,"He Jiangpeng , Mao Runyu , Shao Zeman , Zhu Fengqing",2020,CVPR2020,-999
Gait Recognition via Semi-supervised Disentangled Representation Learning to Identity and Covariate Features,"Li Xiang , Makihara Yasushi , Xu Chi , Yagi Yasushi , Ren Mingwu",2020,CVPR2020,-999
Discovering Human Interactions With Novel Objects via Zero-Shot Learning,"Wang Suchen , Yap Kim-Hui , Yuan Junsong , Tan Yap-Peng",2020,CVPR2020,-999
Visual Commonsense R-CNN,"Wang Tan , Huang Jianqiang , Zhang Hanwang , Sun Qianru",2020,CVPR2020,-999
Squeeze-and-Attention Networks for Semantic Segmentation,"Zhong Zilong , Lin Zhong Qiu , Bidart Rene , Hu Xiaodan , Ben Daya Ibrahim , Li Zhifeng , Zheng Wei-Shi , Li Jonathan , Wong Alex,er",2020,CVPR2020,-999
UNAS: Differentiable Architecture Search Meets Reinforcement Learning,"Vahdat Arash , Mallya Arun , Liu Ming-Yu , Kautz Jan",2020,CVPR2020,-999
Multiple Anchor Learning for Visual Object Detection,"Ke Wei , Zhang Tianliang , Huang Zeyi , Ye Qixiang , Liu Jianzhuang , Huang Dong",2020,CVPR2020,-999
Explaining Knowledge Distillation by Quantifying the Knowledge,"Cheng Xu , Rao Zhefan , Chen Yilan , Zhang Quanshi",2020,CVPR2020,-999
Unifying Training and Inference for Panoptic Segmentation,"Li Qizhu , Qi Xiaojuan , Torr Philip H.S.",2020,CVPR2020,-999
Scalable Uncertainty for Computer Vision With Functional Variational Inference,"Carvalho Eduardo D. C. , Clark Ronald , Nicastro Andrea , Kelly Paul H. J.",2020,CVPR2020,-999
X-Linear Attention Networks for Image Captioning,"Pan Yingwei , Yao Ting , Li Yehao , Mei Tao",2020,CVPR2020,-999
You2Me: Inferring Body Pose in Egocentric Video via First and Second Person Interactions,"Ng Evonne , Xiang Donglai , Joo Hanbyul , Grauman Kristen",2020,CVPR2020,-999
Estimating Low-Rank Region Likelihood Maps,"Csurka Gabriela , Kato Zoltan , Juhasz Andor , Humenberger Martin",2020,CVPR2020,-999
ABCNet: Real-Time Scene Text Spotting With Adaptive Bezier-Curve Network,"Liu Yuliang , Chen Hao , Shen Chunhua , He Tong , Jin Lianwen , Wang Liangwei",2020,CVPR2020,-999
FeatureFlow: Robust Video Interpolation via Structure-to-Texture Generation,"Gui Shurui , Wang Chaoyue , Chen Qihua , Tao Dacheng",2020,CVPR2020,-999
Attention-Guided Hierarchical Structure Aggregation for Image Matting,"Qiao Yu , Liu Yuhao , Yang Xin , Zhou Dongsheng , Xu Mingliang , Zhang Qiang , Wei Xiaopeng",2020,CVPR2020,-999
SharinGAN: Combining Synthetic and Real Data for Unsupervised Geometry Estimation,"PNVR Koutilya , Zhou Hao , Jacobs David",2020,CVPR2020,-999
Large-Scale Object Detection in the Wild From Imbalanced Multi-Labels,"Peng Junran , Bu Xingyuan , Sun Ming , Zhang Zhaoxiang , Tan Tieniu , Yan Junjie",2020,CVPR2020,-999
AugFPN: Improving Multi-Scale Feature Learning for Object Detection,"Guo Chaoxu , Fan Bin , Zhang Qian , Xiang Shiming , Pan Chunhong",2020,CVPR2020,-999
Deep Residual Flow for Out of Distribution Detection,"Zisselman Ev , Tamar Aviv",2020,CVPR2020,-999
Don't Judge an Object by Its Context: Learning to Overcome Contextual Bias,"Singh Krishna Kumar , Mahajan Dhruv , Grauman Kristen , Lee Yong Jae , Feiszli Matt , Ghadiyaram Deepti",2020,CVPR2020,-999
SEED: Semantics Enhanced Encoder-Decoder Framework for Scene Text Recognition,"Qiao Zhi , Zhou Yu , Yang Dongbao , Zhou Yucan , Wang Weiping",2020,CVPR2020,-999
Iterative Answer Prediction With Pointer-Augmented Multimodal Transformers for TextVQA,"Hu Ronghang , Singh Amanpreet , Darrell Trevor , Rohrbach Marcus",2020,CVPR2020,-999
iTAML: An Incremental Task-Agnostic Meta-learning Approach,"Rajasegaran Jathushan , Khan Salman , Hayat Munawar , Khan Fahad Shahbaz , Shah Mubarak",2020,CVPR2020,-999
Open Compound Domain Adaptation,"Liu Ziwei , Miao Zhongqi , Pan Xingang , Zhan Xiaohang , Lin Dahua , Yu Stella X. , Gong Boqing",2020,CVPR2020,-999
GrappaNet: Combining Parallel Imaging With Deep Learning for Multi-Coil MRI Reconstruction,"Sriram Anuroop , Zbontar Jure , Murrell Tullie , Zitnick C. Lawrence , Defazio Aaron , Sodickson Daniel K.",2020,CVPR2020,-999
FBNetV2: Differentiable Neural Architecture Search for Spatial and Channel Dimensions,"Wan Alvin , Dai Xiaoliang , Zhang Peizhao , He Zijian , Tian Yu,ong , Xie Saining , Wu Bichen , Yu Matthew , Xu Tao , Chen Kan , Vajda Peter , Gonzalez Joseph E.",2020,CVPR2020,-999
Webly Supervised Knowledge Embedding Model for Visual Reasoning,"Zheng Wenbo , Yan Lan , Gou Chao , Wang Fei-Yue",2020,CVPR2020,-999
Scale-Equalizing Pyramid Convolution for Object Detection,"Wang Xinjiang , Zhang Shilong , Yu Zhuoran , Feng Litong , Zhang Wayne",2020,CVPR2020,-999
Learning Selective Self-Mutual Attention for RGB-D Saliency Detection,"Liu Nian , Zhang Ni , Han Junwei",2020,CVPR2020,-999
Prior Guided GAN Based Semantic Inpainting,"Lahiri Avisek , Jain Arnav Kumar , Agrawal Sanskar , Mitra Pabitra , Biswas Prabir Kumar",2020,CVPR2020,-999
DeFeat-Net: General Monocular Depth via Simultaneous Unsupervised Representation Learning,"Spencer Jaime , Bowden Richard , Hadfield Simon",2020,CVPR2020,-999
Regularizing Class-Wise Predictions via Self-Knowledge Distillation,"Yun Sukmin , Park Jongjin , Lee Kimin , Shin Jinwoo",2020,CVPR2020,-999
Modality Shifting Attention Network for Multi-Modal Video Question Answering,"Kim Junyeong , Ma Minuk , Pham Trung , Kim Kyungsu , Yoo Chang D.",2020,CVPR2020,-999
Vision-Language Navigation With Self-Supervised Auxiliary Reasoning Tasks,"Zhu Fengda , Zhu Yi , Chang Xiaojun , Liang Xiaodan",2020,CVPR2020,-999
Hypergraph Attention Networks for Multimodal Learning,"Kim Eun-Sol , Kang Woo Young , On Kyoung-Woon , Heo Yu-Jung , Zhang Byoung-Tak",2020,CVPR2020,-999
RL-CycleGAN: Reinforcement Learning Aware Simulation-to-Real,"Rao Kanishka , Harris Chris , Irpan Alex , Levine Sergey , Ibarz Julian , Khansari Mohi",2020,CVPR2020,-999
Video Instance Segmentation Tracking With a Modified VAE Architecture,"Lin Chung-Ching , Hung Ying , Feris Rogerio , He Linglin",2020,CVPR2020,-999
High-Dimensional Convolutional Networks for Geometric Pattern Recognition,"Choy Christopher , Lee Junha , Ranftl Rene , Park Jaesik , Koltun Vladlen",2020,CVPR2020,-999
AOWS: Adaptive and Optimal Network Width Search With Latency Constraints,"Berman Maxim , Pishchulin Leonid , Xu Ning , Blaschko Matthew B. , Medioni Gerard",2020,CVPR2020,-999
Attentive Weights Generation for Few Shot Learning via Information Maximization,"Guo Yiluan , Cheung Ngai-Man",2020,CVPR2020,-999
DeepLPF: Deep Local Parametric Filters for Image Enhancement,"Moran Sean , Marza Pierre , McDonagh Steven , Parisot Sarah , Slabaugh Gregory",2020,CVPR2020,-999
Joint Graph-Based Depth Refinement and Normal Estimation,"Rossi Mattia , El Gheche Mireille , Kuhn Andreas , Frossard Pascal",2020,CVPR2020,-999
Recognizing Objects From Any View With Object and Viewer-Centered Representations,"Liu Sainan , Nguyen Vincent , Rehg Isaac , Tu Zhuowen",2020,CVPR2020,-999
Learning to Segment the Tail,"Hu Xinting , Jiang Yi , Tang Kaihua , Chen Jingyuan , Miao Chunyan , Zhang Hanwang",2020,CVPR2020,-999
ALFRED: A Benchmark for Interpreting Grounded Instructions for Everyday Tasks,"Shridhar Mohit , Thomason Jesse , Gordon Daniel , Bisk Yonatan , Han Winson , Mottaghi Roozbeh , Zettlemoyer Luke , Fox Dieter",2020,CVPR2020,-999
Robust Object Detection Under Occlusion With Context-Aware CompositionalNets,"Wang Angtian , Sun Yihong , Kortylewski Adam , Yuille Alan L.",2020,CVPR2020,-999
MnasFPN: Learning Latency-Aware Pyramid Architecture for Object Detection on Mobile Devices,"Chen Bo , Ghiasi Golnaz , Liu Hanxiao , Lin Tsung-Yi , Kalenichenko Dmitry , Adam Hartwig , Le Quoc V.",2020,CVPR2020,-999
Cylindrical Convolutional Networks for Joint Object Detection and Viewpoint Estimation,"Joung Sunghun , Kim Seungryong , Kim Hanjae , Kim Minsu , Kim Ig-Jae , Cho Junghyun , Sohn Kwanghoon",2020,CVPR2020,-999
Straight to the Point: Fast-Forwarding Videos via Reinforcement Learning Using Textual Data,"Ramos Washington , Silva Michel , Araujo Edson , Marcolino Le,ro Soriano , Nascimento Erickson",2020,CVPR2020,-999
SPARE3D: A Dataset for SPAtial REasoning on Three-View Line Drawings,"Han Wenyu , Xiang Siyuan , Liu Chenhui , Wang Ruoyu , Feng Chen",2020,CVPR2020,-999
Learning the Redundancy-Free Features for Generalized Zero-Shot Object Recognition,"Han Zongyan , Fu Zhenyong , Yang Jian",2020,CVPR2020,-999
"Instance-Aware, Context-Focused, and Memory-Efficient Weakly Supervised Object Detection","Ren Zhongzheng , Yu Zhiding , Yang Xiaodong , Liu Ming-Yu , Lee Yong Jae , Schwing Alex,er G. , Kautz Jan",2020,CVPR2020,-999
Differential Treatment for Stuff and Things: A Simple Unsupervised Domain Adaptation Method for Semantic Segmentation,"Wang Zhonghao , Yu Mo , Wei Yunchao , Feris Rogerio , Xiong Jinjun , Hwu Wen-mei , Huang Thomas S. , Shi Honghui",2020,CVPR2020,-999
One-Shot Adversarial Attacks on Visual Tracking With Dual Attention,"Chen Xuesong , Yan Xiyu , Zheng Feng , Jiang Yong , Xia Shu-Tao , Zhao Yong , Ji Rongrong",2020,CVPR2020,-999
Video Object Grounding Using Semantic Roles in Language Description,"Sadhu Arka , Chen Kan , Nevatia Ram",2020,CVPR2020,-999
Context Prior for Scene Segmentation,"Yu Changqian , Wang Jingbo , Gao Changxin , Yu Gang , Shen Chunhua , Sang Nong",2020,CVPR2020,-999
Binarizing MobileNet via Evolution-Based Searching,"Phan Hai , Liu Zechun , Huynh Dang , Savvides Marios , Cheng Kwang-Ting , Shen Zhiqiang",2020,CVPR2020,-999
